Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
04fc5405-6a51-5c92-6f39-f1e293b03846,2022-07-01,,999-38-9707,,,,Reena181,,Mertz280,,,,white,nonhispanic,F,Sacramento  California  US,642 Grant Vista Apt 23,San Diego,California,San Diego County,6073,92154,32.66101254583445,-116.98001903712202,15663.82,2007.97,126829
73b3997f-5a88-5503-6ee0-00fad70cfe63,1958-12-22,2019-05-02,999-94-7876,S99986277,X55660076X,Mr.,Jewel43,Alva958,Kuhic920,,,D,black,hispanic,M,Florin  California  US,1088 Runolfsdottir Union,Rohnert Park,California,Sonoma County,6097,95407,38.29068851860473,-122.73276826757974,289858.04,318084.50,80244
245cfc31-97c6-7644-7b44-1ab503b5f640,2011-02-10,,999-72-8003,,,,Alejandro916,,Osorio731,,,,white,hispanic,M,Caracas  Capital District  VE,1028 Reynolds Alley,Castro Valley,California,Alameda County,6001,94546,37.75453402473959,-122.11535576771469,2484.05,42462.19,12062
0fa36b92-b8e0-9b55-b49c-69c411891f18,1950-07-16,,999-48-2066,S99984763,X17792385X,Mr.,Santiago500,Hugo693,Juárez383,,,M,white,hispanic,M,Caracas  Capital District  VE,173 Kuphal Mews,San Diego,California,San Diego County,6073,92154,32.72409951026037,-117.27499535194853,478477.71,299530.19,99674
56b00e40-4e82-f89c-2ba3-45cf4f7e8679,1951-10-01,,999-58-5476,S99960259,X85632367X,Mr.,Robbie31,Jamel269,Breitenberg711,,,S,white,hispanic,M,Adelanto  California  US,622 Carroll Arcade,Palmdale,California,Los Angeles County,6037,93535,34.40144397663187,-118.1599424115754,313302.60,1095355.26,33905
e03028e5-ed80-7d95-e03d-ea2a95b4bc06,1945-11-17,1994-03-08,999-79-2256,S99941480,X89354763X,Mr.,Dallas143,Samuel331,Okuneva707,,,M,white,hispanic,M,West Rancho Dominguez  California  US,822 Goyette Well Unit 73,Los Angeles,California,Los Angeles County,6037,90094,34.294210251912254,-118.32314930562501,716560.71,175203.97,115501
ed9cb780-5e88-b4e4-85f0-ac09a2402b71,2009-09-02,,999-47-3637,,,,Austin578,Georgiann138,Skiles927,,,,asian,hispanic,F,Oceanside  California  US,258 Wunsch Orchard Suite 9,El Sobrante,California,Contra Costa County,6013,94803,37.914436737865145,-122.32363867683357,70941.23,459684.95,56158
e3eb6bc5-a031-cb02-74a0-2afc54b8dc95,1918-10-10,1981-11-02,999-50-9274,S99932590,X59230320X,Mr.,Juan88,Jeffry142,Ernser583,,,M,asian,nonhispanic,M,Cherryland  California  US,1057 McClure Glen,Vacaville,California,Solano County,6095,95688,38.28485701774856,-122.05124540640078,159907.85,166526.56,31994
16f6fa1a-bd62-4b6a-7aef-05203c9fc027,2004-05-20,,999-19-5861,S99948155,X74983520X,Mr.,Cristian531,Sergio619,Madrid123,,,,white,hispanic,M,La Paz  Baja California  MX,1047 Littel Branch,Sacramento,California,Sacramento County,6067,95825,38.518550982640456,-121.48086214364318,4661.39,48449.12,42793
2e600b00-83f5-22bc-f8c7-6082f1b45ad6,1929-07-28,2013-07-20,999-20-3397,S99922362,X52391558X,Mr.,Arturo47,Antonio44,Bétancourt447,,,M,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,199 Botsford Bay,Corona,California,Riverside County,6065,92881,33.81934300113353,-117.4977809818113,364771.41,571214.44,39562
d2d057ee-2ad6-639d-8044-4b0271b0aa7f,1958-12-22,,999-50-8403,S99927506,X37824170X,Mr.,Kenton313,Rosario163,Klocko335,,,M,black,hispanic,M,Perris  California  US,923 Adams Divide Unit 66,Rohnert Park,California,Sonoma County,6097,94931,38.35924447881683,-122.72068509764846,290329.11,75378.36,80244
996bef0c-c0e9-2971-38fa-1c124118278b,1975-01-22,,999-42-7641,S99962433,X87691853X,Mrs.,Melva551,Lashawn862,Walsh511,,Wiegand701,M,native,hispanic,F,Los Angeles  California  US,557 Ondricka Corner,Anaheim,California,Orange County,6059,92867,33.79015504759274,-117.864357981561,14440.02,1284940.84,22012
5fae7312-206b-bd16-695b-ed9d314181a4,1944-11-28,2007-04-25,999-99-5160,S99922318,X34591416X,Mr.,Winston220,Son314,Lindgren255,,,W,white,nonhispanic,M,Huntington Park  California  US,396 Daugherty Union Apt 73,Laguna Hills,California,Orange County,6059,92656,33.59479670689911,-117.74477862087248,348463.33,535950.71,123130
2ed5352c-608e-05fc-0173-331305544377,1918-10-10,1966-10-28,999-16-6578,S99942948,X6274393X,Mr.,Solomon675,Sal878,Schimmel440,,,M,asian,nonhispanic,M,San Francisco  California  US,857 Block Station Unit 54,Vacaville,California,Solano County,6095,95687,38.41399140845717,-122.03598593619242,171907.52,195903.79,31994
1493e8c4-0328-4f8e-e444-9d43261f7b13,1971-11-15,2021-02-23,999-81-9954,S99914246,X30606539X,Mrs.,Lorena247,,Ramos754,,Ordóñez148,M,white,hispanic,F,Guatemala City  Guatemala  GT,445 Schuppe Track Apt 42,Piedmont,California,Alameda County,6001,94611,37.76438379954819,-122.19348001229935,194047.82,1361097.80,700749
73fdc720-f1df-fe4a-e6a3-2fee6301d4d0,1991-04-06,,999-97-8264,S99987797,X52149510X,Mrs.,Keshia89,,Runolfsson901,,Leannon79,M,white,nonhispanic,F,Eureka  California  US,1089 Kihn Course Apt 83,Oxnard,California,Ventura County,6111,93030,34.163952156365816,-119.15416293158714,10142.00,686485.60,18711
e52f14b3-642f-dbd9-88c0-f65fdfe2d580,1971-11-15,1976-03-31,999-75-9888,,,,Emilia403,,Longoria249,,,,white,hispanic,F,San Salvador  El Salvador  SV,338 Jacobson View Apt 24,Piedmont,California,Alameda County,6001,94618,37.81457977423835,-122.28242470315412,35393.96,383465.74,700749
37649514-ce88-bd98-2009-913accfd74cd,2021-09-24,,999-13-8989,,,,Carroll471,Marc757,Bednar518,,,,asian,nonhispanic,M,Fresno  California  US,647 Muller Ramp,Davis,California,Yolo County,6113,95616,38.53082481791628,-121.76461012001603,582.02,16787.39,5890
ea57d5b3-819a-9cc9-c699-b0ab0db0ab74,1993-03-11,,999-79-1713,S99984895,X319875X,Mrs.,Despina962,Elizabeth24,Osinski784,,Stracke611,M,white,nonhispanic,F,Chalfant  California  US,381 Prosacco Wynd Apt 48,Ontario,California,San Bernardino County,6071,91710,34.08773517421533,-117.63810889310007,283180.31,967335.64,137802
9fc6cc9d-94f2-c750-abe0-c4c038ad9be2,1979-11-21,,999-32-7789,S99952042,X68369858X,Mr.,Domenic627,Andre610,Ziemann98,,,S,white,nonhispanic,M,Santa Monica  California  US,254 Schmeler Parade Unit 33,El Cajon,California,San Diego County,6073,92019,32.74518335046473,-116.86594791211503,17700.95,262032.61,20078
53432ff9-2b24-369a-a7a3-cfaf36c7c441,1945-11-17,2005-09-26,999-20-8103,S99912867,X73999428X,Mr.,Kelly223,,Gottlieb798,,,M,white,hispanic,M,Richmond  California  US,787 Marks Stravenue Suite 43,Los Angeles,California,Los Angeles County,6037,91402,34.35335388554096,-118.36681914011875,245876.61,1702041.79,115501
e1b27f61-e07b-6a1e-5901-d5e2a57099c2,1998-07-23,,999-10-5187,S99995938,X7200918X,Ms.,Tonie631,Nakisha629,Carter549,,,,white,nonhispanic,F,Hanford  California  US,381 Kutch Route Apt 78,Jamul,California,San Diego County,6073,91935,32.73391242541665,-116.74359628960137,125936.35,72423.31,192269
fff7005e-c0c8-0a32-b979-8803e2529e04,1918-10-10,1974-01-05,999-31-3622,S99980817,X40913998X,Mr.,Douglas31,Roy364,Hessel84,,,D,asian,nonhispanic,M,Los Angeles  California  US,220 Stehr Viaduct Suite 69,Vacaville,California,Solano County,6095,94534,38.2853909971512,-121.95694791205635,126925.00,170658.08,31994
ab21c64f-cea3-25df-de80-ed74bcee3a68,2001-11-03,,999-60-2313,S99913738,X59788241X,Ms.,María José279,Cristina921,Escobar593,,,,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,965 Stark Row,Norwalk,California,Los Angeles County,6037,90703,33.884049930519495,-118.10902925840551,18995.02,263560.24,31572
ae97643a-fd09-c986-2bbc-5ad1e25f47f9,1949-08-22,2020-04-27,999-91-3040,S99949605,X57595612X,Mr.,Nelson403,Zack583,Johnson679,,,M,white,nonhispanic,M,Danville  California  US,781 Cummings Brook,Orangevale,California,Sacramento County,6067,95662,38.6951764185984,-121.17156352256984,250325.60,260992.14,141212
d14d06ee-78eb-90cd-576c-f9db5f569a4b,1993-07-10,,999-86-1219,S99919272,X62209240X,Mrs.,Abbie917,Casandra937,Mosciski958,,Satterfield305,M,white,nonhispanic,F,Los Angeles  California  US,1015 Doyle Dam,Madera,California,Madera County,6039,93637,37.01748289456856,-120.04631822482214,162045.39,482693.71,124118
7885db92-73d8-b97e-a978-dc9ba0ee0fa9,1982-11-11,,999-40-2015,S99929970,X50577860X,Ms.,Cory323,,Emard19,,,S,white,nonhispanic,F,Los Angeles  California  US,964 Kilback Brook,Interlaken,California,Santa Cruz County,,00000,36.97375630050141,-121.78110488088146,966873.59,510877.47,62791
ef05c914-3384-cb5a-42fc-143f32761f03,1971-11-15,,999-66-6108,S99992199,X942290X,Mrs.,Irene779,Guillermina633,Corona300,,Ortega866,M,white,hispanic,F,Roseau  Saint George  DM,1090 Hettinger Rest Unit 37,Piedmont,California,Alameda County,6001,94618,37.806021271199086,-122.28406150960147,342461.76,742683.82,700749
30ba9250-bd93-b8be-a24e-f7d4680e8d51,1944-11-28,,999-26-5952,S99950041,X57817753X,Mr.,Nicholas495,Hai304,Prohaska837,,,S,white,nonhispanic,M,Alameda  California  US,386 Kreiger Harbor Suite 69,Laguna Hills,California,Orange County,6059,92656,33.52486299965569,-117.72444178138535,293217.00,1886868.65,123130
77751da2-4f30-3cba-0005-f00a950a00b7,1929-07-28,2017-07-13,999-19-3680,S99966185,X71004392X,Mr.,Marco Antonio298,,Laureano185,,,M,white,hispanic,M,Panama City  Panama  PA,321 Leannon Ranch,Corona,California,Riverside County,6065,92880,33.90907289528394,-117.5224189749469,232352.91,1105816.02,39562
a2cfdffc-e167-521e-514d-bac603d29dbe,1918-10-10,1983-12-18,999-88-2970,S99911530,X21408265X,Mr.,Dorsey40,Gerald181,Lubowitz58,,,M,asian,nonhispanic,M,Alhambra  California  US,1001 Graham Village Apt 6,Vacaville,California,Solano County,6095,95688,38.3599713662301,-122.04139892797426,121793.52,474960.60,31994
48bfda69-6c2c-60c8-7c76-d0a41c438c65,1976-06-28,,999-60-4934,S99993261,X17164909X,Ms.,Ashton21,Jerrica452,Crist667,,,S,white,nonhispanic,F,Martinez  California  US,568 Conn Course,Richmond,California,Contra Costa County,6013,94806,37.9915539069729,-122.26381307494275,511248.30,174022.19,72338
b3a41a76-964e-c963-d459-1ea234fd9ef0,1945-11-17,2014-06-28,999-80-9260,S99915231,X51314642X,Mr.,German382,Sydney660,Witting912,,,M,white,hispanic,M,Modesto  California  US,453 Casper Port,Los Angeles,California,Los Angeles County,6037,90063,34.02561543855175,-118.24660662451329,274538.36,1685582.44,115501
99142f04-2bb7-f192-113a-3bfed26a8ec1,1949-08-22,,999-15-9598,S99933237,X44643322X,Mr.,Jarod376,Lon587,Willms744,,,D,white,nonhispanic,M,Sunnyvale  California  US,366 Metz Parade,Orangevale,California,Sacramento County,6067,95662,38.698588741375964,-121.23953696105,322884.91,1147007.29,141212
708b045e-4b87-9d8b-c3bc-e89b88b3e7c9,1952-12-05,,999-67-8788,S99919294,X79157424X,Mrs.,Chantel847,Phung894,Kautzer186,,Carroll471,M,black,nonhispanic,F,San Diego  California  US,219 Rice Course,West Covina,California,Los Angeles County,6037,91744,33.97602897259338,-117.86519971271454,1316360.29,763923.06,36571
2e4c964d-c250-7cd9-36af-c5617b13ac15,1941-01-05,,999-47-2025,S99920558,X22550727X,Ms.,Alisa860,Scarlet110,Hoeger474,,,S,white,nonhispanic,F,Anaheim  California  US,281 Bosco Junction,Culver City,California,Los Angeles County,6037,90292,33.988629378251595,-118.43265643384134,495086.56,2819556.90,124525
172a5fcb-2074-6470-c23e-b52223a75918,1993-08-16,,999-70-7005,S99945093,X31843449X,Mr.,Randall756,Fernando603,Hartmann983,,,M,white,nonhispanic,M,Mission Viejo  California  US,1011 Buckridge Byway,San Diego,California,San Diego County,6073,92140,32.70883108396372,-117.19552478603192,24970.46,907638.14,39345
f9905f39-8671-4435-9db3-e98e638ea028,2003-03-06,,999-64-6106,S99969126,X14427367X,Ms.,Jaimie425,Luisa710,Thiel172,,,,white,nonhispanic,F,Oxnard  California  US,966 Hyatt Way,Los Angeles,California,Los Angeles County,6037,90291,34.182833969577025,-118.37673472395356,13723.38,93200.46,37889
67726cf2-5a66-c295-6c95-8ddb63349d0a,2024-04-16,,999-75-8203,,,,Pansy803,Sherika987,Goldner995,,,,black,hispanic,F,Richmond  California  US,467 Hand Pathway,Vista,California,San Diego County,6073,92084,33.2335162686158,-117.28309473768935,4206.60,0.00,76642
ee3450c5-c236-3d5a-150d-a5e1446e408e,2002-03-05,,999-29-2755,S99962628,X39557852X,Mr.,Leonardo412,Austin578,Kulas532,,,,white,nonhispanic,M,Richmond  California  US,552 Torp Knoll,Home Garden,California,Kings County,,00000,36.26370113193855,-119.65067767068096,125725.24,891788.46,56000
544776b1-3757-29a3-02f5-addfbe9c51c5,1971-04-05,2010-02-15,999-37-9637,S99971880,X77802091X,Mrs.,Layne115,,Fisher429,,Weimann465,M,asian,nonhispanic,F,Calexico  California  US,711 Rodriguez Bypass,Bell,California,Los Angeles County,6037,90040,33.95679564167061,-118.24547535081665,297471.79,1250789.36,33627
2df444d7-fdd1-669d-77d1-b725ca8d4fe4,2023-09-19,,999-29-1603,,,,Courtney281,Oren284,Feeney44,,,,white,hispanic,M,San Jose  California  US,236 Bauch Approach Apt 24,Rosemont,California,Sacramento County,,00000,38.51101049639888,-121.37646151703032,5214.06,0.00,48608
4fb013d2-d4b9-239c-a75d-87ff789c0d4a,2015-09-01,,999-50-8964,,,,Florencia449,Isabela97,Bernal586,,,,white,hispanic,F,Roseau  Saint George  DM,832 Conn Rest,Rialto,California,San Bernardino County,6071,92410,34.110673046638475,-117.25523110421628,1900.00,33936.91,18046
e9ab444a-1c30-475a-430f-9686cedd9445,1989-01-07,,999-75-1586,S99935879,X39013305X,Ms.,Gertude950,Merle11,MacGyver246,,,S,white,nonhispanic,F,Los Angeles  California  US,589 Kilback Walk Unit 79,San Diego,California,San Diego County,6073,92101,33.06431507917818,-117.08455120025852,634786.72,1731627.48,59769
493d9aec-3a9f-2c9e-59ea-b54fa16d50be,1918-10-10,1984-07-17,999-28-1948,S99922959,X3885349X,Mr.,Bret7,Vince741,Lesch175,,,M,asian,nonhispanic,M,Sacramento  California  US,952 Bayer Meadow,Vacaville,California,Solano County,6095,95620,38.25589255629717,-122.15715543499097,224400.32,828188.69,31994
24b10ac1-2b3a-4d48-5ee8-a2396c90e230,2020-02-23,,999-84-2422,,,,Jacinto644,,Fadel536,,,,native,hispanic,M,Hollister  California  US,799 Parisian Terrace Suite 17,Firebaugh,California,Fresno County,6019,93622,36.787231818405004,-120.61766286523365,900.00,16421.22,15504
ccaac195-00fe-2d8b-7cc1-9b833ef093ed,1986-12-23,,999-81-1813,S99993032,X9045601X,Mr.,Duncan491,Warner493,Lehner980,,,S,asian,hispanic,M,West Whittier-Los Nietos  California  US,739 Becker Hollow Unit 5,Downey,California,Los Angeles County,6037,90240,33.930015383760924,-118.10266790113923,107145.93,5387.80,52323
70be7ae9-45fb-a56e-66d9-a508dc64d1b7,1929-07-28,1982-05-02,999-33-9047,S99959152,X50424067X,Mr.,Rodrigo242,Gilberto712,Reyes140,,,D,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,1075 Koepp Rue,Corona,California,Riverside County,6065,92881,33.907595895282384,-117.51717051061254,270242.15,78259.84,39562
64a54369-1dae-bf1e-3a9d-5533fc129cb8,1988-11-24,,999-81-6098,S99976561,X73210421X,Mrs.,Silvia880,Antonia30,Espino352,,Bañuelos542,M,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,701 Leannon Dale Unit 66,Sunnyvale,California,Santa Clara County,6085,94043,37.41801664210532,-121.98910753320315,18603.82,1336178.81,4954
e6a08ab7-064a-569f-7250-f622579947f3,2011-10-09,,999-63-6944,,,,Luciano237,Fausto876,Reinger292,,,,white,nonhispanic,M,Citrus Heights  California  US,184 Fay Village,Los Angeles,California,Los Angeles County,6037,90272,34.104195294726985,-118.38952840261932,48152.32,15603.68,253073
b32f6f01-b8a7-d65e-61c7-e21bc8dc3621,1971-04-05,2011-10-31,999-31-1944,S99988857,X15135795X,Mrs.,Jon665,Emiko501,Pacocha935,,Fay398,M,asian,nonhispanic,F,Sacramento  California  US,528 Streich Station Unit 72,Bell,California,Los Angeles County,6037,90270,34.008666562834925,-118.16855453891773,200664.31,1006668.54,33627
69557867-7bba-963d-7d0f-f027d183ba42,2000-10-13,,999-16-8726,S99938066,X12359545X,Ms.,Latonya462,Liz413,Hodkiewicz467,,,,white,hispanic,F,Redding  California  US,789 Okuneva Corner Apt 12,Los Angeles,California,Los Angeles County,6037,91604,34.101187066736365,-118.40142770833461,5364.22,279579.99,4323
0608ea3b-65f8-1869-69e0-2435560fc31a,1945-07-30,,999-80-6502,S99970915,X46745269X,Mr.,Alec433,Lucius907,Rodriguez71,,,M,asian,nonhispanic,M,Oakland  California  US,129 Swaniawski Lane Unit 92,Pomona,California,Los Angeles County,6037,91789,34.20895207367263,-117.7434046508001,115528.62,391797.69,38069
90e8de43-8a36-3616-4952-5e27290df5ce,1998-09-20,,999-14-9669,S99947454,X6443851X,Mr.,Malcom15,Rickie717,Zieme486,,,,native,nonhispanic,M,Fresno  California  US,507 Bernhard Pathway,East San Gabriel,California,Los Angeles County,,00000,34.08793245466653,-118.0933453766513,172905.51,10042.90,63556
2da87a07-c92c-747b-f259-91ea0936d283,1953-01-22,1997-05-02,999-66-8637,S99945355,X12611378X,Mrs.,Alyse240,,Dare640,,Denesik803,M,white,nonhispanic,F,San Jose  California  US,413 Feest Highlands,Carlsbad,California,San Diego County,6073,92008,33.081394546270374,-117.32286048375599,714337.72,249761.31,44482
0575c081-f0f2-bcb6-ef25-f656cf99b0b1,1979-09-03,,999-94-3202,S99972394,X41938513X,Mrs.,Brittney657,,Reinger292,PhD,Schoen8,M,white,hispanic,F,Perris  California  US,637 Stokes Forge,West Carson,California,Los Angeles County,,00000,33.77520928296962,-118.32396390155478,320045.14,878177.37,167560
a15338d5-ec8a-7a3d-6aa5-e91e00c78769,1994-11-03,,999-82-7752,S99955854,X20379348X,Mrs.,Ayanna800,Jacelyn576,Cummings51,,Nitzsche158,M,white,hispanic,F,Aliso Viejo  California  US,893 Fritsch Bridge,August,California,San Joaquin County,,00000,38.028908945886535,-121.29840829115109,12722.36,488585.44,18510
60590934-8048-3ca3-1696-b800de67474a,1929-07-28,2021-01-02,999-12-3368,S99913936,X34561321X,Mr.,Rodrigo242,Ramiro608,Colunga237,,,S,white,hispanic,M,La Paz  Baja California  MX,1010 Marquardt Station,Corona,California,Riverside County,6065,92879,33.75602340383941,-117.4901365126734,261992.91,408668.37,39562
2aed85e3-f740-1422-54ee-55b1552e19e0,1918-10-10,1998-03-18,999-13-4588,S99974817,X43141673X,Mr.,Tomas436,,Wehner319,,,S,asian,nonhispanic,M,Fremont  California  US,895 Bins Vale Suite 8,Vacaville,California,Solano County,6095,95687,38.38616833466529,-122.00343918845105,233103.17,374805.43,31994
b38d0862-425b-3eeb-a59a-aa8d61c886c9,1953-09-29,,999-19-1567,S99988926,X42037720X,Ms.,Concepción765,Catalina187,Puente961,,,S,white,hispanic,F,Bogota  Bogota  CO,640 Hackett Gate,San Francisco,California,San Francisco County,6075,94121,37.83388178826336,-122.44161148507573,423248.00,873339.36,252778
8373f5ed-1d25-ff33-93fc-e436d6a74ff4,1945-11-17,2016-05-03,999-75-9585,S99962204,X64733390X,Mr.,Lamar193,Isreal8,Purdy2,,,S,white,hispanic,M,San Jose  California  US,198 Miller Estate,Los Angeles,California,Los Angeles County,6037,90292,33.938764517646135,-118.32636322526847,845012.44,960118.27,115501
1ea335e0-b621-0c25-7015-0e83606ea167,2003-03-13,,999-33-1511,S99971326,X14338951X,Mr.,Ashley34,Dave764,Nitzsche158,,,,black,hispanic,M,Elk Grove  California  US,416 Rogahn Ville Unit 78,Los Angeles,California,Los Angeles County,6037,90048,34.05284866266674,-118.3053795539885,5182.01,107665.61,12745
cc2b8407-1ef7-2e75-b887-4ef71fe422a4,2013-10-16,,999-63-9160,,,,Wilfred787,Scot349,Upton904,,,,white,nonhispanic,M,Highland  California  US,224 Larkin Lane Suite 61,San Marcos,California,San Diego County,6073,92069,33.037427621940175,-117.10454171270601,27169.41,39196.39,72879
3f0d5207-c96b-89bf-dcb3-a2170bb77a5a,1976-04-24,,999-38-8937,S99935058,X58673130X,Ms.,Kathaleen265,Chong355,McClure239,,,S,asian,nonhispanic,F,Huntington Beach  California  US,268 Herman Skyway Unit 92,Los Angeles,California,Los Angeles County,6037,91356,33.95715065263051,-118.43917768555077,400133.58,545367.28,103783
0117488d-0125-4ef1-79ff-c3a10c5d1f83,1971-04-05,,999-66-1520,S99999675,X73314780X,Mrs.,Angela104,Torrie697,Beatty507,,Wiza601,M,asian,nonhispanic,F,Claremont  California  US,729 Bins View Suite 44,Bell,California,Los Angeles County,6037,90201,33.976756985724506,-118.13097471914482,228219.87,834599.35,33627
eb93d608-ae38-170b-fa2c-727b9df0d9c3,2001-02-26,,999-85-3740,S99912267,X7272945X,Ms.,Norma469,,Venegas795,,,,white,hispanic,F,Ponce  Puerto Rico  PR,1002 Wuckert Port Apt 84,Rialto,California,San Bernardino County,6071,92316,34.01671076983974,-117.4523372797395,19330.05,210284.09,39566
086100b2-c60c-bef7-c198-162c2b41a343,2020-03-05,,999-92-1895,,,,Juan88,Timoteo39,Montemayor547,,,,asian,hispanic,M,Salisbury  Saint Joseph Parish  DM,742 Franecki Gate,Los Angeles,California,Los Angeles County,6037,91343,34.139235600013706,-118.16243363900702,600.00,14677.20,23214
0caffcf7-34fd-a0e5-cd33-cfc1e6caf6a9,1953-01-22,,999-63-9690,S99983414,X5608602X,Mrs.,Wei843,Karlene380,Bosco882,,Kessler503,D,white,nonhispanic,F,El Monte  California  US,503 Kassulke Annex Apt 38,Carlsbad,California,San Diego County,6073,92024,33.1939199177207,-117.257385441706,1053524.81,1908322.34,44482
482e8c93-f511-f622-d00e-0f31258ba922,1990-06-28,,999-59-5133,S99935951,X12099999X,Ms.,Jeanene972,Parthenia862,Durgan499,,,S,asian,nonhispanic,F,Cantho  Cần Thơ  VN,282 Herzog Trailer Apt 13,Burbank,California,Los Angeles County,6085,95128,34.124914969210714,-118.36720948327326,217903.14,763827.17,122264
869502e6-6737-0a4c-c2d9-5395c15c1396,1971-03-04,,999-47-9471,S99917083,X87400927X,Mrs.,Sean831,,Lueilwitz711,,Nikolaus26,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,285 Lockman Stravenue,Stockton,California,San Joaquin County,6077,95336,37.81619002247938,-121.15755826886102,741624.54,642970.05,59686
80c272c7-dcbd-9b64-47c1-f348dc661503,1981-12-02,,999-31-9848,S99930675,X11257992X,Mr.,Frances376,,Blanda868,,,D,white,nonhispanic,M,Sunnyvale  California  US,729 Kertzmann Well,Richmond,California,Contra Costa County,6013,94530,37.9640720401176,-122.3213366901625,146361.91,12571.35,101148
69640473-f30c-c7a5-0286-cb7e46f59217,1918-10-10,2001-02-25,999-77-3677,S99916811,X24443208X,Mr.,Josue598,,McLaughlin530,,,M,asian,nonhispanic,M,San Francisco  California  US,710 Parisian Byway Apt 87,Vacaville,California,Solano County,6095,95620,38.380941620249835,-121.87711538726371,214561.60,582399.41,31994
ac0dad5f-d611-c4f1-48db-c32a94740d00,2006-03-04,,999-74-5726,S99931233,,Mr.,Rolland302,,Kertzmann286,,,,white,nonhispanic,M,Villa Park  California  US,822 Quigley Annex Apt 1,San Diego,California,San Diego County,6073,92109,32.58324482341381,-117.00915517161596,45621.36,85881.32,73248
1d5f6e0e-7bd7-636f-4f39-35810080517c,1993-10-22,,999-21-5441,S99950292,X15943183X,Mrs.,Hollie21,Magen68,Wolf938,,Hermann103,M,asian,nonhispanic,F,Valinda  California  US,581 Hartmann Well Apt 76,San Jose,California,Santa Clara County,6085,95113,37.20278442323396,-121.56988960383522,387822.27,1739.01,62401
26526729-d3f1-a11d-b23f-26e321e14cac,1929-07-28,2013-11-03,999-28-9694,S99944997,X81152840X,Mr.,Víctor493,Hernán834,Galindo802,,,D,white,hispanic,M,Panama City  Panama  PA,792 Zieme Stravenue Unit 94,Corona,California,Riverside County,6065,92503,33.80459047955506,-117.58899998111241,848452.37,1419581.63,39562
5eda3e0a-86e5-5cca-db46-e7e2e6e8d622,1962-01-15,,999-65-3411,S99947493,X1411673X,Mr.,Martin117,Antone63,Funk324,,,W,white,hispanic,M,Pittsburg  California  US,135 Kub Loaf,Beaumont,California,Riverside County,6065,92223,34.0018224958396,-117.01258806774646,310032.04,257425.64,89766
0325d3fe-6c87-cdf4-6035-d0fdb7ceab96,1987-03-27,,999-73-6632,S99972073,X2712575X,Mr.,Elden718,Mariano761,Hudson301,,,M,white,nonhispanic,M,Fullerton  California  US,783 Zboncak Rest Unit 3,Los Angeles,California,Los Angeles County,6037,91605,33.99115824892658,-118.29625843929716,138291.76,6936.13,85488
0f730f10-f13f-9f09-2067-55d6658fa74a,2001-06-28,,999-45-4137,S99931619,X1986630X,Ms.,Conchita9,Silvia880,Meléndez48,,,,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,266 Schiller View Unit 49,Lompoc,California,Santa Barbara County,6083,93436,34.64126335951821,-120.37638844677713,33172.39,232069.21,33549
52164d22-6e28-a372-44e6-c58e2979d55e,1949-09-24,2015-02-27,999-86-5120,S99930082,X50512961X,Mrs.,Heide509,Janeen273,Ortiz186,,Champlin946,W,white,nonhispanic,F,Belmont  California  US,534 Collier Divide Unit 71,Alhambra,California,Los Angeles County,6037,91030,34.049880881439265,-118.14090812598242,19554.04,2078946.94,22674
04ffcb84-35e1-73d1-59cf-b8815fd3f99d,1945-11-17,2016-09-05,999-46-9724,S99954532,X56751278X,Mr.,Junior695,,Anderson154,,,S,white,hispanic,M,Sacramento  California  US,422 Yundt Gardens,Los Angeles,California,Los Angeles County,6037,91325,34.06263528938538,-118.2624095506651,295161.81,604054.93,115501
3a0d0ac3-6a12-0aae-516f-917a88f800b7,1988-11-01,,999-15-8202,S99955635,X83502611X,Mr.,Vincenzo126,Wilfredo622,Roob72,,,M,white,nonhispanic,M,Lakeland Village  California  US,723 Larson Hollow Apt 15,Rancho Palos Verdes,California,Los Angeles County,6037,90274,33.72095847270283,-118.4016986478607,128738.79,5640.54,108183
7b4a330b-c110-54a7-6b93-8472b5b44b22,1993-10-02,,999-45-6828,S99952535,X4626472X,Mrs.,Junie167,,Tromp100,,Koepp521,M,white,hispanic,F,Mayflower Village  California  US,318 Boyle Wall Unit 2,Visalia,California,Tulare County,6107,93277,36.32767866485075,-119.2235836181102,198717.60,256571.23,61720
a2b09a9c-adb3-2a80-aa62-b3ad5da65c91,1918-10-10,1982-07-13,999-19-9753,S99970611,X49512157X,Mr.,Donnell534,Ricardo560,Cummerata161,,,S,asian,nonhispanic,M,Oakley  California  US,202 Lemke Extension,Vacaville,California,Solano County,6095,95625,38.437921643669085,-122.02187037204384,193327.23,760665.22,31994
